,pitchid,pitcherid,yearid,throws,height,initspeed,breakx,breakz,initposx,initposz,extension,spinrate,type
52,139,359178,2015,R,76,87.18386936,-10.495759,5.258087682,-1.702942091,6.3296608370000005,5.801503525,1937.9473510000003,SI
53,18779,221958,2016,L,73,87.95760854,6.256411765,11.58063679,2.670910155,6.228552164,6.072906831,2097.060438,FB
54,4974,221958,2017,L,73,86.93716642,10.90345028,8.575190975,2.618539696,6.1573524729999995,6.366304717999999,1906.838068,CU
55,18356,359178,2015,R,76,95.4204536,-2.77679739,10.07664042,-1.240279898,6.2921733820000005,5.973378796,2304.177342,FB
56,16170,771155,2017,R,75,82.21109292,-0.7437525429999999,6.529654539,-1.337157153,6.095750445,6.537486692000001,2183.628455,CH
57,2808,231932,2016,R,72,74.89849253,2.922100378,-0.490334417,-1.856480291,5.317308853,6.305690629,2227.360116,SL
58,3315,221958,2017,L,73,88.14438421,7.196609026,13.04521541,2.697516457,6.17907994,6.365150739,2070.5183420000003,FB
59,10194,771155,2017,R,75,85.1210763,0.526449641,5.76478884,-1.216945152,5.972239561,5.883526219,2404.390873,CH
60,1982,465838,2015,L,74,93.02770207,9.263970506,5.706380367,1.791584782,6.1004250870000005,6.139515047000001,1927.1954260000002,FB
61,18690,221958,2017,L,73,78.73840279999999,11.85002322,1.154350492,2.60546905,6.302699095,6.086467827999999,1252.419316,SI
62,11013,359178,2015,R,76,93.9802787,-5.889257453,10.40260794,-1.570998127,6.416753462999999,5.985968184,2352.92502,CU
63,2487,231932,2015,R,72,90.53342274,-9.699929548,2.2894255130000003,-1.6805422380000001,5.4038612189999995,6.104456798999999,1937.2597010000002,CU
64,7749,231932,2017,R,72,85.4006755,-7.667846739,3.530639986,-1.7177286969999999,5.345818484,6.2901212310000005,1905.5414210000001,CU
65,14145,221958,2017,L,73,77.13511589,1.5520109569999998,0.42255287399999997,2.430500735,6.145319229,6.118464822999999,2253.008944,SL
66,12539,221958,2017,L,73,86.76324485,12.24728724,9.063464649,2.627759663,6.294104532,6.317749975,1897.479428,CU
67,5280,231932,2016,R,72,85.12368017,-7.799245911,6.3939253570000005,-1.618716852,5.544918264,6.187426205,1875.84539,FB
68,19319,221958,2017,L,73,86.45569268,11.29216636,8.838089992999999,2.8030689289999997,6.230760407999999,6.275025176000001,1888.9657530000002,CU
69,18649,359178,2015,R,76,96.62211937,-5.982495741,9.188367544,-1.564325201,6.212666297999999,5.96497871,2396.632759,CU
70,5113,771155,2017,R,75,72.29992863,7.124403476,-2.390124132,-1.460270676,6.130597265,6.366819426,2465.071226,CB
71,13585,221958,2016,L,73,88.03175037,11.51823604,7.921092111,2.63726806,6.050104437000001,6.178733352999999,1914.035223,CU
72,5778,231932,2015,R,72,90.20964972,-6.71876203,5.935009677,-1.695745668,5.557279007999999,6.050360163,1803.818411,FB
73,14773,231932,2016,R,72,85.93195114,-6.1959118570000005,6.185368447,-1.684935997,5.410813647,6.046417015,1917.953122,FB
74,9292,221958,2017,L,73,87.14389748,9.466691532999999,10.12380295,2.5837531819999997,6.135602191,5.965148451,1932.824604,CU
75,17192,231932,2015,R,72,81.88691974,2.01496423,-1.282147405,-1.8135982609999999,5.23964031,6.402795092000001,2255.478404,SL
76,5873,221958,2017,L,73,86.07249833,12.18716644,7.866563299,2.413097546,6.20287942,6.426361205,1923.322423,CU
77,255,771155,2017,R,75,73.04278698,8.673314289,-3.446900657,-1.318034143,6.184396734,6.317369215,2632.846873,CB
78,13816,359178,2015,R,76,95.24675871,-3.7877853839999998,10.65002343,-1.541413699,6.335479551000001,6.223597884,2487.299255,FB
79,9257,231932,2015,R,72,85.36774367,-8.697376968,-0.486741735,-1.6619561809999999,5.421653162,6.266300234,1685.097942,SI
80,2375,465838,2016,L,74,80.36344431,2.446681061,0.5557130779999999,1.981949079,6.0437604579999995,6.011767327,2177.691292,SL
81,1177,231932,2015,R,72,90.22230825,-4.6959723360000005,4.748709095,-1.643349414,5.540589595,6.2558000289999995,1734.0827530000001,CU
82,2962,359178,2015,R,76,93.81601807,-3.4965738010000003,12.18850822,-1.7351590730000002,6.336288773,6.085976877,2358.389326,FB
83,5498,221958,2017,L,73,87.71275406,8.996377991000001,12.05731696,2.751498665,6.138881327999999,6.275203038,2227.6639170000003,FB
84,6194,359178,2015,R,76,92.10298902,-3.764544223,8.980937905,-1.421983754,6.456425113,6.074080085,2331.1732460000003,FB
85,7023,771155,2017,R,75,89.09224054,-6.258029979,8.831035776,-1.2985422770000001,5.963672612000001,6.281680859,2154.999981,FB
86,4392,465838,2015,L,74,93.86504107,9.316065723,6.501979225,1.603869327,6.13364248,6.729946452,2186.6613030000003,CU
87,13788,221958,2016,L,73,86.74363013,11.76381794,8.223742653,2.82229627,6.1644092939999995,6.638927343,1896.809825,CU
88,13880,221958,2017,L,73,88.19443968,8.520336489,10.14305684,2.811487332,6.161388117,6.30301503,2063.161692,FB
89,18302,221958,2015,L,73,78.12350574,10.76481282,3.181923797,2.277669167,6.328792794,6.438110194,900.6484472999999,SI
90,10095,231932,2015,R,72,84.83793698,-7.462544599999999,-0.205032959,-1.7139539069999998,5.353921332,6.325496782,1481.564835,SI
91,1557,221958,2017,L,73,69.31156405,-5.182692525,-5.174174400000001,2.2969306080000003,6.205820122,5.862039081,2180.837621,CB
92,853,221958,2015,L,73,76.46221171,-0.380311351,-0.540795578,2.460619136,6.113929415,6.073550984,2214.232861,SL
93,17237,231932,2016,R,72,85.88124721,-6.053451411,5.826783036,-1.5686266759999998,5.443045927999999,6.165984616,1934.7520170000003,FB
94,18686,359178,2015,R,76,95.30819509,-8.527149257,7.890933913,-1.570414039,5.95151597,6.257000624,2258.403977,CU
95,12185,465838,2015,L,74,92.04057654,8.364655721,8.186615827,1.6014244830000002,6.49418983,6.152540264,2063.5287359999998,CU
96,9330,221958,2015,L,73,87.26893182,9.770374852,9.230080786,2.5970853369999998,6.260706527000001,6.5035339279999995,1974.069511,CU
97,11050,221958,2017,L,73,86.9558338,11.2129167,8.168907351,2.559878522,6.2422576670000005,6.192956711,1913.6826620000002,CU
98,11851,231932,2016,R,72,86.13685948,-6.268550425,6.2584638770000005,-1.641876334,5.3523325569999995,5.994563249,1883.1259989999999,FB
99,16630,231932,2015,R,72,81.55680517,2.194454306,-1.55867616,-1.725517446,5.457061052999999,6.251789109,2218.971625,SL
100,17818,221958,2017,L,73,87.03971256,10.18994957,9.308225764,2.457183205,6.197423426,6.082253802,2041.089724,CU
101,2325,465838,2016,L,74,90.9729028,9.138768119,6.2467356160000005,1.6507959680000002,6.2196829760000005,6.122094067999999,2131.644505,CU
102,12648,771155,2017,R,75,87.0336614,-5.644480199,11.48493489,-1.069204246,6.1356955520000005,6.21304111,2113.8552010000003,FB
103,5323,221958,2017,L,73,79.08873186,-1.497042973,-2.1259408619999998,2.550863582,6.1276576920000005,6.536925994,2311.4205920000004,SL
104,10593,359178,2015,R,76,87.02236551,0.055360044000000004,2.139703628,-1.820563119,6.338699939,6.4144963520000005,2158.774648,SL
105,13275,465838,2015,L,74,91.52948921,7.008755063,8.668158636,1.4988226,6.210732104,6.4597602720000005,2092.800781,FB
106,14628,221958,2017,L,73,71.58220920000001,-3.2385758030000003,-3.364440495,2.554248736,6.177285723,6.10749568,2265.900818,CB
107,10258,231932,2015,R,72,83.95855449,-7.7824224289999995,-2.0137794430000002,-1.693825446,5.223884024,6.141464224,1520.4071390000001,SI
108,11580,359178,2015,R,76,96.8686575,-1.903920101,10.47081013,-1.542803895,6.0226863,6.287061557,2357.57165,FB
109,16491,771155,2017,R,75,74.32938142,-4.9459188130000005,7.181685148,-1.253024237,6.236470145,6.262456274,1509.386882,SI
110,16201,231932,2015,R,72,91.15158685,-6.1435236,7.410840017000001,-1.737836035,5.371326101,6.139135862000001,1914.749243,FB
111,4394,221958,2015,L,73,85.20977106,10.23935067,6.085527099999999,2.558698443,6.285906374,5.9677484210000005,1871.703006,CU
112,8602,231932,2015,R,72,89.61128334,-8.10889813,2.713781627,-1.711651281,5.3641292389999995,6.253512549,1951.123018,CU
113,12974,231932,2015,R,72,90.02850306,-9.190125352999999,7.142463651,-1.691031675,5.290069156,6.2763203139999995,1964.650644,FB
114,10424,359178,2015,R,76,94.08241070000001,-7.279336666,10.34515318,-1.7772098109999999,6.2924565910000005,6.242299766,2154.636637,CU
115,14167,221958,2017,L,73,78.60867708,1.011146359,0.131593669,2.434196159,6.197884509,6.145506185,2218.1320960000003,SL
116,1884,231932,2015,R,72,85.17079576,-10.45232815,1.8089840080000001,-1.771482686,5.281763401,6.03525409,1618.276235,SI
117,16533,221958,2017,L,73,87.2316998,5.993055722,9.739363542000001,2.6315844040000003,6.06621637,6.417161693,2024.4343210000002,FB
118,4716,465838,2016,L,74,91.02663558,11.39971899,8.136297553,1.8052962430000001,6.207995995,6.3312641229999995,2127.6583769999997,CU
119,18077,221958,2016,L,73,78.56610121,0.47504019799999997,-2.7078828980000003,2.421101877,5.992957952,6.183407611,2269.0830579999997,SL
120,10626,771155,2017,R,75,89.12989102,-5.061513829,9.221997973999999,-1.168328203,6.0920733479999996,5.86506464,2220.4001510000003,FB
121,18560,221958,2016,L,73,85.91369541,2.253600001,6.656785721,2.463389762,6.160689473,5.928126267000001,2103.3887809999997,FB
122,9324,221958,2016,L,73,77.55237017,1.613103046,-0.821978932,2.580462505,6.072938487,6.0720875560000005,2353.286207,SL
123,16266,221958,2016,L,73,77.14872567,-3.046395918,-0.8218672859999999,2.3013214840000003,6.0595386179999995,6.231424184,2418.9243899999997,SL
124,16130,465838,2016,L,74,91.32106288,7.0239973760000005,8.741026152,1.4375151419999999,6.321782992999999,6.698712871000001,2132.803851,CU
125,9432,359178,2015,R,76,94.69185777,-5.455489406,8.48461517,-1.602019001,6.199485696,6.575601529,2319.198833,CU
126,6100,771155,2017,R,75,87.52303744,-3.9351229539999997,11.22338122,-1.117497028,6.116940334,6.1412846420000005,2110.003812,FB
127,3585,231932,2015,R,72,85.07056221,-5.913068862,0.07769885900000001,-1.802477275,5.2164164060000004,6.206520573,1434.9389019999999,SI
128,6618,231932,2015,R,72,90.8381835,-5.409814128,5.329571646000001,-1.698764815,5.480636457,6.596703978,1868.850026,CU
129,8968,359178,2015,R,76,96.61146944,-5.534305829,7.532854975,-1.321427731,6.057951397,6.380723778999999,2288.688941,CU
130,7745,231932,2015,R,72,90.55840455,-6.146062172000001,1.927613055,-1.710390904,5.418982337999999,6.108420337,1893.905943,CU
131,16918,359178,2015,R,76,94.12643568,-7.82969829,8.528415762,-1.65528292,6.256138334,6.335550425,2269.811538,CU
132,15817,465838,2015,L,74,93.56079791,10.10790174,8.617688107000001,1.452309635,6.297577595,6.338112382,2152.8717469999997,CU
133,12697,771155,2017,R,75,75.99233045,-5.543252978,9.022312619,-1.303847626,6.118638971,5.834382357000001,1600.085575,SI
134,19182,771155,2017,R,75,86.99306064,-5.591353057999999,10.99711048,-0.9091334120000001,6.162001737000001,6.4931424479999995,2142.678569,FB
135,12167,221958,2017,L,73,80.03111487,2.47298662,2.4031800690000003,2.364833375,6.154254755,6.358051996,2169.2739100000003,SL
136,2935,771155,2017,R,75,82.64639406,-0.015210558999999998,4.935456603,-1.42792844,6.029108827000001,6.22799866,2247.544375,CH
137,3870,231932,2015,R,72,85.56266715,-9.164584487,3.415032468,-1.729924944,5.4643871520000005,6.379972657000001,1635.547691,SI
138,16442,221958,2016,L,73,86.53273604,5.19368383,8.105812377000001,2.4196585919999998,6.207604636,6.416656436,2165.942507,FB
139,10425,231932,2015,R,72,82.21451423,-0.568779582,-1.97714885,-1.842389807,5.346813644,6.087653039,2257.6675179999997,SL
140,2960,359178,2015,R,76,92.10136063,-7.221410056,9.072885514,-1.785730707,6.256084974,6.1735047729999994,2205.3670469999997,CU
141,4337,359178,2015,R,76,87.05058589,1.10525271,1.322551196,-1.004953966,6.367713118999999,5.8788259720000005,2226.1540210000003,SL
142,9870,771155,2017,R,75,87.13159887,-4.923064708,10.15226031,-1.14888289,6.0484654860000004,6.4073625210000005,2199.307995,FB
143,565,231932,2015,R,72,82.16033466,2.642148651,-2.377224525,-1.820727288,5.263379696,6.074989627000001,2225.919062,SL
144,1247,771155,2017,R,75,89.7028275,-7.794840906,6.0313653810000005,-0.83596303,6.041823582999999,6.363257742999999,2176.578236,CU
145,80,221958,2016,L,73,85.53824519,10.67485923,7.246784697000001,2.382279806,6.23545585,6.020939316000001,1894.1013710000002,CU
146,12775,221958,2017,L,73,88.15332480000001,6.316289365,11.56218229,2.5552145,6.2600145110000005,5.995626848,2082.798459,FB
147,17871,231932,2015,R,72,90.9644853,-8.474259846,5.66246508,-1.636135605,5.502872544,6.266433706,1950.110563,CU
148,17747,221958,2015,L,73,89.27615253,5.907945449,7.7102278360000005,2.411075822,5.938960345,6.35569736,2202.443298,FB
149,10736,771155,2017,R,75,71.18249054,9.821171371,-2.250881513,-1.426099875,6.131010685,6.218443454,2396.820435,CB
150,14096,221958,2016,L,73,77.66453116,2.0691401380000003,-2.190742367,2.670808459,6.073974506,5.859934862,2318.796228,SL
151,17978,221958,2017,L,73,88.90411329,5.417706741,11.29837924,2.461396754,6.225502817000001,6.009327869,2069.463232,FB
152,10202,231932,2017,R,72,85.19205008,-8.569654425,1.981885168,-1.719202528,5.404032455,6.159967757,1841.4021539999999,CU
153,4099,221958,2016,L,73,85.70206999,9.259724664,9.262817095,2.413249119,6.24237955,6.537421102000001,1980.4533420000002,CU
154,12683,771155,2017,R,75,74.56510826,8.867270535,-3.847751947,-1.233577559,6.130844807000001,6.320985899,2600.951158,CB
155,16793,231932,2015,R,72,89.32210035,-7.482874824,3.732748575,-1.707755156,5.24752372,6.034352684,1855.5109539999999,CU
156,15156,221958,2016,L,73,78.57723299,11.05365962,1.369278311,2.477841514,6.193668064,6.19141306,1288.311595,SI
157,11611,465838,2015,L,74,94.97525949999999,7.643864004,6.794534211,1.520303966,6.129862497,6.464933574,2168.756329,CU
158,10458,359178,2015,R,76,85.90464472,1.219585786,0.224523256,-1.559902195,6.177265361,6.08292411,2256.063725,SL
159,4710,231932,2015,R,72,90.91278309,-6.907645215,1.9441731430000002,-1.6919498640000001,5.423443201,5.4969447879999995,1848.7044899999999,CU
160,18963,465838,2015,L,74,92.67381912,7.943738565,9.745743387000001,1.59283042,6.387859072,6.135810481,2049.7006079999996,FB
161,12649,231932,2016,R,72,77.23169455,-0.43059291299999997,-3.669589642,-1.7712995409999999,5.265082799,6.288604198,2241.839183,SL
162,17684,231932,2015,R,72,89.85747535,-7.839980228,5.147440991,-1.668040715,5.44724515,6.144102558999999,1999.176114,CU
163,6404,465838,2015,L,74,93.29192027,8.825420742,9.857617307,1.699636538,6.393659184,6.7076611370000006,2104.558564,CU
164,18165,221958,2016,L,73,87.34642283,3.118891651,11.75734355,2.360526489,6.148930162,6.007267226000001,2119.175558,FB
165,3550,221958,2016,L,73,87.17206769,8.88789303,9.31648118,2.67916555,6.006745819,6.229225848,2129.25263,CU
166,16046,771155,2017,R,75,88.00189675,-4.820560381,10.0619037,-1.035471413,6.106837147999999,6.32207972,2182.915475,FB
167,2357,231932,2016,R,72,84.73008724,-8.358278347,4.737263515,-1.676308862,5.464840532,6.092383749,1850.657338,FB
168,12536,771155,2017,R,75,69.64434068,7.851318833,-1.666206015,-1.658249801,6.111264487000001,6.174667694,2359.7863989999996,CB
169,10615,231932,2015,R,72,80.97937336,3.5674081230000003,-1.985479244,-1.720715444,5.433529237999999,6.1972172720000005,2217.2810219999997,SL
170,16925,221958,2016,L,73,88.3518159,6.47434811,10.29958148,2.579940451,6.188819794,6.375069757,2004.364688,FB
171,12111,771155,2017,R,75,89.3667848,-6.967798676,6.449085957,-1.010299076,5.894210207,6.431651536,2208.496965,FB
172,1270,359178,2015,R,76,89.06649522,-9.543702751,6.784546494,-1.6104357980000001,6.525344756,6.063525127999999,1995.8280399999999,SI
173,9947,771155,2017,R,75,87.39827678,-5.518799836,10.67227323,-1.5795634090000001,5.976091182,6.393182511,2015.57909,FB
174,13832,221958,2016,L,73,86.98903037,7.716630423,12.3883859,2.583057255,6.370828026,6.270526134,2136.184581,FB
175,16287,465838,2015,L,74,81.46087006,-0.661124766,-3.537964485,1.684122093,5.861387361,6.115161157,2250.102764,SL
176,15222,771155,2017,R,75,83.41048475,1.2783114420000001,7.42959679,-1.29900816,6.048060209,6.331331852000001,2319.120418,CH
177,16881,231932,2015,R,72,89.68702007,-6.175252445,4.1555887369999995,-1.8538935769999998,5.541284984,6.174711611,1883.959634,CU
178,12228,771155,2017,R,75,83.07812492,0.49689975200000003,6.989515857000001,-1.3196816279999999,6.013913586,6.1232079829999995,2365.856731,CH
179,14389,221958,2017,L,73,87.24385542,9.406885223,15.45619242,2.6127875119999997,6.304145919,6.102580287,2151.15502,FB
180,13605,221958,2016,L,73,87.93617944,5.01150312,8.170581958,2.528881918,6.068590492999999,5.810856643999999,2077.911494,FB
181,5759,359178,2015,R,76,95.30738339,-4.437588925,12.15299249,-1.2383534109999998,6.545007163999999,6.123748438,2232.2022739999998,FB
182,9090,231932,2015,R,72,89.67746007,-6.767600627,5.518879227,-1.6965954019999998,5.471725898,6.405005301,1834.8729399999997,CU
183,6943,771155,2017,R,75,84.96566929,2.680798089,5.830742575,-1.025157916,5.802083057000001,6.026276673,2387.0957719999997,CH
184,237,221958,2016,L,73,86.81836375,6.078759142000001,9.621354175,2.468025748,6.221264194,6.122600829,2204.306299,FB
185,13332,359178,2015,R,76,86.44441653,-6.9046661160000005,6.974899689,-1.413980634,6.319493336,6.168452172,1905.421055,SI
186,1127,231932,2015,R,72,81.67612106,-0.520655429,-2.559449068,-1.768018851,5.397578843,6.20976726,2208.8691949999998,SL
187,10450,465838,2015,L,74,93.66461113,8.215415521,7.222489866,1.569537016,6.182290536,6.369082447,2124.222671,FB
188,8450,221958,2016,L,73,85.94488154,11.35010979,7.342308276,2.8045135360000004,6.122650585,6.549008886,1880.4420329999998,CU
189,2634,359178,2015,R,76,89.66419035,-7.9357432139999995,3.490160997,-1.387953548,6.2891412220000005,6.662665447999999,2031.1882480000002,SI
190,15490,231932,2015,R,72,90.33527114,-10.63871017,2.518746799,-1.632761334,5.451790003999999,6.30997865,1961.9846149999998,CU
191,3373,221958,2017,L,73,86.86824135,10.87449358,7.040947288,2.425882781,6.179453317999999,6.348634272999999,1897.793463,CU
192,6778,221958,2016,L,73,84.30808278,10.27334518,7.460696272000001,2.502903159,6.167128182999999,6.583219197000001,1857.2813449999999,CU
193,9993,359178,2015,R,76,96.20077509,-6.350919165,8.594375787999999,-1.8176694690000001,6.230614084,6.151763907,2199.320391,CU
194,19273,359178,2015,R,76,96.26373077,-6.706150775,11.32569246,-1.16306633,6.259334914,6.480816312000001,2361.0678390000003,CU
195,18751,221958,2015,L,73,89.51226657,6.556455465,10.51701513,2.615705169,6.026150007000001,6.3411137470000005,2260.0769760000003,FB
196,18585,359178,2015,R,76,94.13001196,-7.592807672999999,9.914098626,-1.531522685,6.096887422999999,6.329691694,2322.819076,CU
197,9130,231932,2015,R,72,80.90813581,2.275511953,-3.969428329,-1.7256295430000002,5.367173009,6.524659835,2276.3643079999997,SL
198,17288,465838,2016,L,74,91.90257562,6.521105267,9.035644422,1.655815704,6.356694609,6.303572818999999,2132.486637,FB
199,10597,221958,2017,L,73,87.55302438,6.634323665,11.24370899,2.393651853,6.313703842000001,6.215901687000001,2058.844818,FB
200,5003,465838,2015,L,74,82.22973991,0.199304895,1.470443095,1.749561645,5.94315295,6.316638756000001,2370.203773,SL
201,9537,359178,2015,R,76,86.80066043,-9.108942027000001,7.24701233,-1.093361289,6.306262071,6.270969051000001,1737.418925,SI
202,14312,359178,2015,R,76,94.24030266,-5.653303444,10.09981783,-1.602320486,6.0460783629999995,6.087158144,2365.595687,CU
203,5816,465838,2016,L,74,91.60479176,9.190522766,7.76050685,1.785655478,6.393851652,6.11156835,2080.726411,FB
204,4610,771155,2017,R,75,73.24253757,11.37796405,-0.479831425,-1.428535435,6.079252403,6.174795531,2504.839898,CB
205,17696,221958,2017,L,73,87.24532059,7.409738912999999,10.62544909,2.5356766090000002,6.289029856,5.952102603999999,2147.457899,FB
206,10216,221958,2015,L,73,88.38282779999999,12.28453581,7.887254375,2.723256951,6.116059615,6.333202374,1970.515685,CU
207,15258,221958,2017,L,73,86.60812609999999,9.030505042,8.95657301,2.6308669680000003,6.200635107999999,5.962656707000001,2043.4512399999999,CU
208,19365,359178,2015,R,76,96.17381281,-2.421534878,10.4447054,-1.403420095,6.064236599,6.084156421,2374.55555,FB
209,5982,771155,2017,R,75,87.19344876,-4.859300256,9.920038382000001,-1.2729304609999998,6.111392615,6.184853067000001,2011.979099,FB
210,6060,771155,2017,R,75,75.51006584,-6.589333302000001,4.912983226000001,-0.982284947,6.080045946,5.981826055,1414.405906,SI
211,6198,771155,2017,R,75,82.58241336,-0.059189871,9.007042073,-1.459505552,6.1209238379999995,6.2661712220000005,2256.892053,CH
212,13439,231932,2015,R,72,81.20395698,-0.600707939,-3.4678788330000003,-1.7437874169999998,5.211683914,6.090082197999999,2293.810031,SL
213,11698,359178,2015,R,76,95.95167473,-5.424831362999999,11.24108189,-1.5559255140000001,6.106157297,6.18458167,2331.019236,CU
214,15884,231932,2015,R,72,90.12539262,-8.718914003,4.854267185,-1.658186261,5.436288522000001,6.12493232,1801.0421219999998,FB
215,4438,465838,2016,L,74,90.55671914,9.873401967000001,4.9987950560000005,1.799506634,6.296991297999999,6.175554781000001,2087.214243,CU
216,2121,221958,2016,L,73,77.82162659,7.980776689,2.442410096,2.621086574,6.150148835,6.36266288,1164.4348730000002,SI
217,17441,771155,2017,R,75,74.63152624,7.374180441,-0.576531696,-0.860932189,6.055276419,6.3468470120000005,2613.463255,CB
218,9228,359178,2015,R,76,94.71300207,-7.378701856,11.58688075,-1.699611231,6.3061079620000005,6.037040957,2274.1120379999998,CU
219,3842,465838,2015,L,74,92.36197863,9.812132519,8.250929888,1.5785210619999999,6.128560809,5.736774292000001,2144.4433440000003,CU
220,18050,465838,2015,L,74,92.40091351,9.780786288,4.91186336,1.6301939559999998,6.144237021,6.451526447000001,2027.050798,CU
221,18946,771155,2017,R,75,71.49236052,5.073300439,1.017974307,-1.602669998,6.122687496,6.463479445,2366.570154,CB
222,1819,771155,2017,R,75,87.21609090000001,-7.945408976,3.184201713,-1.184534433,5.8210344670000005,6.200925026,2031.344309,CU
223,3728,231932,2015,R,72,90.63254235,-8.588744592000001,2.56859019,-1.54646862,5.437765303,6.2958908,1862.535362,CU
224,17876,771155,2017,R,75,84.01308472,3.274760488,5.3311738239999995,-1.212663965,5.96278423,6.136138121,2233.708625,CH
225,4361,771155,2017,R,75,89.86323784,-5.202424294,6.75799856,-0.779650293,6.00252895,6.060619664,2235.781688,FB
226,1156,231932,2015,R,72,81.8425151,2.163632295,-2.4695494719999997,-1.836183465,5.2120455660000005,6.071335692999999,2222.010174,SL
227,13344,465838,2016,L,74,92.83467121,10.62045382,4.535405346,1.5492602830000002,6.1674950520000005,6.178335217000001,2162.384422,CU
228,5431,771155,2017,R,75,89.74287268,-6.9706439289999995,3.43585281,-1.004171336,5.999206674,5.846740222999999,2324.509123,FB
229,9918,231932,2016,R,72,77.38474143,2.49201029,-2.16362169,-1.681425278,5.3137034530000005,6.180222615,2274.4407730000003,SL
230,11563,771155,2017,R,75,89.75449623,-5.630476685,7.995782606000001,-1.047508225,6.039574946,6.04192677,2110.609056,FB
231,2912,221958,2015,L,73,87.56526164,10.93450809,7.583474067,2.566865285,6.157173739,5.777354469,2071.363718,CU
232,17401,771155,2017,R,75,76.21895548,-6.520512957,7.290099691,-1.173091277,6.220600587000001,6.284505022,1589.458325,SI
233,11975,231932,2015,R,72,81.09392229,4.981849138,-1.9332309680000002,-1.6897644,5.4675292639999995,5.994165722000001,2236.225709,SL
234,674,221958,2016,L,73,83.97811967,8.386178136,7.881022889,2.519093657,6.246099822000001,6.177007102999999,1802.119227,CU
235,3644,359178,2015,R,76,95.94218731,-7.5085203620000005,8.29937602,-1.031549135,6.095276356,6.070435643,2150.771307,CU
236,12535,221958,2016,L,73,86.43149516,13.08629279,7.49516532,2.528995134,6.190007665,6.398467687999999,1922.86077,CU
237,11973,221958,2016,L,73,78.06226096,-0.00020719,1.7989489969999999,2.670488395,6.2513011,6.544974047999999,2138.336743,SL
238,8208,221958,2015,L,73,89.84247354,6.037273922000001,11.00196374,2.481048555,6.2557495670000005,6.2401601620000005,2154.744876,FB
239,6150,231932,2015,R,72,85.2493976,-6.364900598999999,0.848337022,-1.707489609,5.491384477,6.310317238,1655.112198,SI
240,3974,231932,2015,R,72,90.63165918,-5.877810752,5.7527355039999994,-1.678738719,5.341628696,6.024554745,1903.12107,FB
241,10918,221958,2016,L,73,78.60783482,8.366861729,1.8441299969999998,2.446816633,6.290769226,6.465131576,1313.93456,SI
242,13348,359178,2015,R,76,95.8577259,-5.0926044489999995,8.871716913,-1.716772803,6.002642784,6.206313988,2391.467036,FB
243,7348,231932,2015,R,72,90.04062607,-10.0852284,1.376518796,-1.636159278,5.272145495,6.330470382000001,1723.044171,CU
244,3033,465838,2015,L,74,90.62454644,9.545206297,8.596207898,1.561590401,6.25470758,6.076830308,2156.032877,CU
245,7313,771155,2017,R,75,84.72803418,3.0107439080000002,5.881683496,-1.300850558,5.906786551000001,6.15254611,2378.4723329999997,CH
246,13870,231932,2015,R,72,84.7574434,-11.57501129,-1.198855022,-1.580470635,5.345291639,5.983121668,1681.1393679999999,SI
247,8703,359178,2015,R,76,94.573305,-3.699511525,10.91506158,-1.7370495240000001,6.384932499,5.90939173,2110.738753,FB
248,13955,465838,2016,L,74,91.36901498,6.717025626,6.583070342,1.4183819469999999,6.291909917999999,6.056941908,2063.494756,FB
249,14810,771155,2017,R,75,84.91413677,-7.988986617999999,5.022495223,-1.3943651259999998,5.776181026000001,6.707931935,2038.566672,CU
250,3535,221958,2015,L,73,69.15278349,-4.406224814,-5.91384913,2.492679143,6.145508672999999,6.068235828,2165.4354789999998,CB
251,132,465838,2015,L,74,83.46018972,0.67287293,1.5759699569999999,1.8910673169999999,6.031199821,6.453873402999999,2266.832266,SL
252,2046,359178,2015,R,76,93.36701943,-9.291006581,8.110853427999999,-2.153382356,6.134002861,6.300901822,2317.367216,CU
253,6299,359178,2015,R,76,95.66526731,-5.137007212,11.5145181,-1.3641797480000002,6.327386461000001,5.932532705,2275.80834,FB
254,5770,231932,2015,R,72,81.27681387,1.50192141,-2.289088939,-1.7384609580000001,5.248253989,6.274011044,2121.5003039999997,SL
255,12609,231932,2015,R,72,90.11139269,-7.965360985,1.9628765959999999,-1.6922964090000001,5.476138014,6.072348569,1857.8812440000002,CU
256,5120,771155,2016,R,75,92.32989352,-9.279642382,6.771794406000001,-0.9948642870000001,6.08734478,6.180240737,2131.770998,CU
257,13776,359178,2015,R,76,90.3771575,-8.596640025,5.153334627,-1.374671219,6.213273353,6.121409367999999,2299.452627,SI
258,18919,221958,2016,L,73,86.40027997,10.18061842,4.086959461,2.54619,6.03279972,6.367330947999999,1890.3676890000002,CU
259,6289,231932,2016,R,72,84.31588701,-7.969120001,6.562588773,-1.600575976,5.618864632,6.246333585,1914.061473,FB
260,13389,221958,2017,L,73,70.14911500000001,-5.714213234,-5.466175817000001,2.55636247,6.238882365,6.194134844,2319.673422,CB
261,7706,465838,2015,L,74,83.30740527,-2.623019352,-2.744673843,1.661049777,5.998412934,5.95726275,2322.28939,SL
262,7658,231932,2015,R,72,90.79241743,-6.20953271,7.432184606,-1.576603803,5.661390118,6.212354307000001,1887.015363,FB
263,16962,465838,2015,L,74,81.07846368,-0.15349193,-0.6494368110000001,1.841979372,5.847992491,6.05041565,2326.808587,SL
